tweet,sentiment
하와와 저너쨩 밤새도록 아파서 학교못가는거시와요ㅠㅜ  아프기시러ㅓ,2
"피해자 선수의 언니도 같은 팀에 소속되어 있었는데, 언니가 이 사실을 폭로하여 세상에 알려졌다. 감독이 사퇴했고, 신한생명의 위성우 코치가 신임감독으로 부임하며 우리은행은 만년 꼴찌팀에서 환골탈태한다. 폭력 피해를 당했던 선수는 에이스로 거듭나 리그 최정상 선수가 되었다.",2
"근데 걘 왜 죽은 거야? 왜 죽었을까? 아무리 생각해도 모르겠어. 좌절감. 뭐 그런거? 그런데 좌절감이 도대체 뭐야. 나는 좌절 같은 거 안 해. 알잖아?
/김사과, 미나",2
"190126 CTS아트홀 팬사인회 강민 동헌 프리뷰
귀여워ㅠㅠㅠㅠ 어려운거 알려줘서 미안해.. 근데 너무 귀엽자나...ㅠㅠ",2
"오늘도 네 생각에 잠겨서
우리 함께 듣던 이 노래를
온종일
듣곤 해
홀로 너와의 추억에 잠겨
하루 종일 혹시 하는 맘을
간직한 채
있는 나
/ 주변인 '새벽 정류장(Duet With",2
"민우야..
보고싶다...
기억나?
내가 복도에서 주접떨다가..
너 발 밟았는데..너 괜찮다며 웃더라...",2
"이렇게 생각이 많은 밤에는
나의 밤에 너를 초대하고 싶다
나의 밤은 이미, 너를 제외한
너의 모든 것으로 가득하니
너는 내 비어 있는 밤의 완성이다.
| 이정현, 밤을 닮은 너에게",2
"당신은 나를 감정의 구원자로 삼기를 원하지만 이미 우리는 서로 누구의 구원자도 될 수 없음을 잘 알고 있지 않나요.
/인토르노, 작약만가 : 서리꽃",2
헉 어느새 천 이백괄 !! 너무 감사드려요 흑흑 다들 마음만 누르지 마시구 혼잣말 하는 거 같아두 답멘 한 번씩만 달아주세요 ㅠㅠ  사랑함이동 (((o(*?▽?*)o)))♡,2
희징 접점이 없다녀 ㅜㅠ 둘이 대화도 했는걸!!!(드러눕,2
내가 머스터때 이채연 옆에 못앉은게 넘 후회됨 ㅠ,2
오와 감ㅅㅌ님 유튭에 올라온 문호준vs김ㅌㅎ 대결영상 썸네일 ㅎㄷㄷ 두분다 잘생겼다..,2
"알의 시절을 기억하지 못하는 새
얼키고 설킨 뿌리를 몰라도
오래 목말랐으므로 너는 아름답다
/구광본, 오래 흔들렸으므로",2
내가 처음(2010년) 레이싱모델 영상촬영에 빠지게 된 모델분이신데...요즘 잘 계시려나 모르겠네~ 이유미 님 그립읍니다...,2
"한 사람을 오래 사랑하면서도 어쩐지 실패했다는 느낌
이현승, 공무도하가",2
"우리는 서로 만나본 적은 없지만 헤어져 본 적도 없습니다
우리는 무슨 인연으로 태어났기에 어쩔 수 없는 거리를 두고 가야만 합니까
_김남조, 평행선",2
"진짜 이번 일로 승리가 사업쪽으로 이젠 그만했으면 좋겠어
이승리가 하고 싶은건 다 하면서 행복했으면 좋겠는데 아무리 생각해도 사업은 아닌거같애 
이번 일로 거를 사람들은 싹 다 거르고 진짜 제발 꽃길만 걷자
우리가 더 행복하게 만들어줄게 난 행복하게 만들어줄 자신있어",2
"ㅠ
ㅠ
ㅠ
ㅠ
ㅠ
ㅠ
ㅠㅠ
ㅠㅠ
ㅠㅠㅠㅠㅜ아아아ㅏㅏ내인생을ㄹ망치러온나의구원자ㅏ!!!!!!!!!!!!!!!",2
심해인 얻겠다고 어선에서 지낸분들 손들어주세요ㅠ,2
"그렇구나
알 듯
이해가 된다
내 한 것보다
해 준 것보다
바라는 분모가 컸다면
내 한것이 아무리 크다해도 그 값은 1보다 작을 수 밖에 없구나",2
내가 제일 심하게 팬질하는 작품의 존재를 부정해야만 하겠니 이렇게 흑흑 너무하잖아 밤새 예수를 세 번 부인하는 베드로의 심정이 나 같았을 것이다 아니 베드로는 자기가 잘못한 거잖아 난 제작진이 잘못한 거라구 1년전 딱 이맘때 멘탈 다 털리고 가루돼서 아팠던 거 생각나네 젠장맞을ㅋㅋㅋㅋㅋ,2
"알오좀 : 권*림 김*경 윤*희
한밤공상 : 윤*희 이*인 이*라
미수령자 명단입니다ㅠㅠㅠㅠ수령해가주세여퓨ㅠㅠㅠ",2
"박새별-너무아픈 사랑은 사랑이 아니였음을 원곡 故김광석님
이노래!!",2
"‘두 번째 서른’ 인순이, 굴 여왕 등극…노사연 아쉬움 가득 (출처 : MK스포츠  | 네이버 TV연예)",2
"이름을 부르면 이름을 부를수록 너는 멀리 있고 내 울음은 깊어만 간다
같이 울기 위해서 너를 사랑한 건 아니지만",2
"예전엔 얼굴을 보아 알겠더니 
요즘엔 뒤를 보아 알겠네 
예전엔 말을 들어 알겠더니 
요즘엔 침묵을 보아 알겠네 
예전엔 눈을 보아 알겠더니 
요즘엔 손을 보아 알겠네 (백무산)",2
"- 이번 책 어땠어요?
- 너무 슬펐어요. 중간부터 울면서 읽었어요. 
- 어... 그거 슬픈 얘기 아닌데...
언젠가 김중혁작가님과의 대화 생각날 때마다 웃기다. 웃다가 당시의 쓸쓸함이 떠오르면 다시 눈물이 핑 돌아.",2
파워 쿨러가 맛이간건가 싶어서 베어링오일도 사고 그랬는데 필요없는 짓이였넹 ㅠㅠ,2
"사랑한 일만 빼고
나머지 모든 일이 내 잘못이라고
진작에 고백했으니
이대로 판결해다오
그 사랑 나를 떠났으니
사랑에게도
분명 잘못하였음이라고
준열히 판결해다오",2
온종일 사람들을 만나고 바쁜 하루를 보내고 밥도 거를 만큼 분주한 날들을 살다가 커피 한 잔을 마시던 순간 머릴 쓸어 넘기던 순간 너를 닮아있는 나를 보곤해 덜컥 눈물이 나 (이재훈 잊을 수 있을까 / 이재경),2
맠런 섹시 핫바디맠 수영부 왕자님이자나욯ㅎ 근데 고백받을때마다 이미 좋아하는사람 있대서 누구지누구지했는데 금메달 딴 날 반지에뽀뽀하는 세러머니까지했대요 진짜 맠 피앙세 누구냐며 난리났는데 그 피앙세는 그림그리느라...밖에 잘 안니와본다네요,2
"아,, 나 그린토피아 차은우 옷걸이 갖고시펏는데,, 이벤트 끝낫네,,,",2
제캐는 솔론걸요.. 홀은 하나라도 스틱이없구 스틱이 하나라도 홀과스틱이 하나씩없군요.   보여드릴 쑤 잇는 방법이 없어여!,2
"퍼포먼스팀인 호시(권순영) 준(문준휘) 디에잇(서명호) 찬(이(중)찬)
보컬팀인 우지(이지훈) 정한(윤정한) 조슈아(홍지수) 승관(부승관) 도겸(이석민) 사진에는 12명이있지만 명호가 아파서 빠진거에요ㅠ요즘에 허리가아파요ㅠ승철이도무릎이아팠고요ㅠ",2
"멀 좀 찾으려구 클라우드 들갓는데 내려도 내려도 숀이 이날 데이터밖에 안 나오는 건 왜일까요 ,, ㅠㅠㅠ  혹시라도 숀이 데이터 필요하시면 삐삐 쳐주세요 ...",2
알던 사람의 입에서 '남편 밥 해줘야 한다'를 처음 들은 날의 충격은 잊을 수가 없음. 사랑하는 사람을 위해 식사를 준비해 함께 즐거운 시간을 보낸다는 식의 표현이 아닌 완전히 귀찮지만 해줘야 하는 불만 토로의 표현이라 둘러대는 것인지 혹시 불만인척 자랑하는 것인지 진짜인지 구분할수없었음,2
엉엉엉어어ㅓㅇ 김성철 넘 귀여운데ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ중간에 웃는 부분에서 죽었다ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2
자두꼭지 어딧어..ㅠ,2
"190131 라인라이브
단마크 너무 귀여워서 울면서 움짤 만들었어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",2
서지원의 내 눈물 모아 이 노래가 갑자기 날 휘감는 순간이 종종 있음 그냥 막 튀어나와서 며칠을 흥얼거리게 함 그러다가 사라지고 다시 또 나타나기를 반복한다,2
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ왕님 이 서사 무엇 저도 눈가가 촉촉 마음이아린데요ㅠㅠㅠㅠㅠㅠㅠㅠ,2
서현: 코끼리가 밟아도 부숴지지 않는다던 필통이 이소민이 한 번 던지자 박살났어.,2
"김태호ㅠㅠㅠㅠㅠㅠㅠㅠ
화이트팩트 맨날 해주세여ㅠㅠㅠㅠㅠ
엉엉엉
나듀 공방 가구싶다아.........나도 껴주라.....",2
인터넷이 고장나서 할수잇는게 낙서말구 없따 ㅠ,2
"잠시 후 어쩐지 유중혁이 나타나 분노와 착잡함이 뒤섞인 얼굴로 속옷을 노려보더니 홱 잡아채 주머니에 쑤셔넣고 급하게 자리를 떠남.
수:여기서 유중혁이 왜 나와...?
희:여친 건가? 애인이라도 생긴 걸까요?
설:독자 씨 취향은 들어서 알고 있었지만 중혁 씨 취향까지 그럴 줄은 몰랐는데...",2
와 탐라사람들 빨리 나랑 같이 마리아님 프로포즈 읽어주새오 이거 읽고 눈물콧물 다 쏟고 탈수증 온 사람 접니다......!! (아직도 프로포즈 단어 눈물지뢰인 사람),2
"겸한- 구원자
주제 '비극적 결말'로 참여합니다. 지각제출 죄송해요 ㅠㅜ
포타에 올리기 조금 민망할 정도로 엄청 짧은 글입니다. 그래도 재밌게 읽어주세요...",2
스윗함 애지는 귀여운 귀공자 모르는 사람이 불쌍하더라 존나 아름다워.. 예뻐.. 끝판왕.. ㅠㅜ ㅠㅜ ㅠㅜ ㅠㅜ악 류수정,2
"고희범 시장 ""재활용선별장 사고 죄송...작업장 근무환경 개선""",2
'지방의회 문제의 근본원인은 잘 알고 있는 그대로다. 거대 정당들이 의회를 장악한 채 다양한 세력의 참여를 원천적으로 막고 있기 때문이다.' 박주희님의 한겨레 글이다. 뼈아픈 말이다.,2
"Q. 박원빈에게 한마디
A. 내가 잘할게
밍규야ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ",2
으 저녁약속 때문에 이대로 방치하고나옴ㅋㅋㅋㅋㅋ,2
"생각이 아뜩해지는 날이 있다
노동에 지친 몸을 누이고서도
창에 달빛이 들어서인지
잠 못 들어 뒤척이노라니
이불 더듬듯이 살아온 날들 더듬노라니
달빛처럼 실체도 없이 아뜩해
살았던가
내가 살긴 살았던가
백무산, 그런 날이 있다",2
수피아 촌장은 스스로를 압박하는 경우가 많이 있어요. 열심히 하고싶고 늘 촌장님들께 좋은모습만 보여드리고 싶은 마음이 앞서다보니 어느새 저에게 수피아 촌장이라는 타이틀은 힐링이 아니라 내가 어떻게든 꾸준히 이끌어나가야 할 의무가 되어버린 거예요.,2
"그대에게 매일 편지를 쓴다
한 구절 쓰면 한 구절 와서 읽는 그대,
그래서 이 편지는 한 번도 부치지 않는다",2
"너만큼 사랑하지 않았었나봐 나는 좀 덜 사랑해서 널 못 보내 가슴이 너무 좁아 떠나간 너의 행복 빌어줄 그런 드라마 같은 그런 속 깊은 사랑 내겐 없으니 (월간윤종신 feat.정준일, 말꼬리)",2
"눈부셧구나 .., 미미안해 ..,",2
맞아요 신유진씨 벌스도 진짜 좋구ㅜㅠㅠ 근데 지금은 지워진것같던데요?ㅠ 아닌가 갑자기 없어졌어요.. 나온다면 진짜 떡상했으면 좋겠네요,2
순정이...흑...죽기전에 실물로 보고싶은 순정이........ 순정이 꿈 꾸세요.....,2
"잠들기 전에
나는
어서 너를 떠올려야지.
(이응준 _  안부)",2
"당신도 그렇게 왔다 가는 걸까
어느 순간 기척 없이 빠져나간 손바닥의 온기처럼
깊이를 알 수 없는 늪의 그늘처럼
이미 예정된 한순간 속의 우리들
/이향, 한순간",2
"그대만큼 나를 정직하게 해준 이가 없었다
내 안을 비추는 그대는 제일로 영롱한 거울
그대의 깊이를 다 지나가면
글썽이는 눈매의 내가 있다
나의 시작이다
/김남조, 편지",2
김달이나 이자혜같은 류 만화에 어떤 탁월함이 있다는건 알겠는데 너무 혐성티내고 다녀서 못보겠음 아니 사람이 어쩌다 저렇게돼요 물론 그렇게 될만한 사정과 자질이 있었을거란건 알겠지만서도,2
"서영교의원은 혼자 억울하겠다. 2016년8월 이군현ㆍ노철래 재판청탁한 율사출신 자한당 법사위원...몇명 된다고 못찾아내나.진돗개정신 가진 기자, 누구 없소?한 명도 없소?
야당땐 야당탄압받고 여당되니 표적되고 무슨 처지가 이러냐...민주당은 ㅠㅠ",2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 기립성 빈혈 나아지는 거 1번이 금주라길래요..............,2
놀라고 이렇게 바로 귀엽게 하트하는 사람 어딨냐구요ㅠㅠㅠㅠㅠ바로 김사랑둥,2
"비가 누굴 사랑한다면, 적시는 일밖에 할 수 없어서
중력이 누굴 사랑한다면, 끌어내리는 일 뿐이어서
/ 이현호, 외눈이지옥나비로 생각하기",2
"저벅저벅 거기까지 걸어가는데 벌떡 일어난 엄기대가 걸음 절뚝이며 뛰어와서 장훈씨 다친 데는 없어요??? 하는 거. 그 한 마디에 순간 머리 멍해지는 쟝훈에게 기대가 자기 코트 벗어서 둘러준다,,, 손 밀어내면서 댔어요 니 꼴이나 좀 보세요 씨발거 꼴이 이게 머고? 하는데 좀 울컥할 듯",2
아니 마크 화보찍을때도 소원팔찌찼냐구ㅠㅠㅠㅠㅠㅠㅠ,2
미치겠어ㅠㅠㅠㅠㅠ하겨나 좌석이없어ㅠㅠㅠㅠ엉엉엉 내자리 없어......8ㅅ8...... 양일 합쳐도 오천석 안되는거 너무 슬퍼 마지막일게 뻔한데 흑흑흑 엉엉엉 보고싶어 알지알지 못가도 내가 안가고싶어서 안가는거 아닌거 알아줄거지? 8ㅅ8.....,2
김나영 인스타에 글 올라온거 보고 주책맞게 눈물난다. 김나영 진짜진짜찐짜 더 잘되셨으면.,2
"내가 울 때 왜 너는 없을까 
...
같이 울기 위해서 너를 사랑한 건 아니지만
/신달자, 늦은 밤에",2
그렇게 온 몸으로 묵묵히 승효 막아주다가 나중에 정신적으로 스트레스 받는건 어떻게 해줄수가 없어서 엉엉 울면서 승효한테 그냥 이 일 때려쳐 같이 도망가자 이러는 백철현 보고싶다??? 둘 다 울어봐봐???,2
"내 곁에 있어줘... 내게 머물러줘...
네 손을 잡은 날... 놓치지 말아줘...
이렇게 니가 한 걸음,.. 멀어지면
내가 한 걸음... 더 가면 되잖아...?
- 정준일, &lt;안아줘&gt;",2
임성은은 진짜 끼가 넘 아까움..방송 오래오래 했었어야 했는데 올만에 보는데두 역시 임성은 했다~!! 통통튀고 매력있고 언니만의 에너지가 있어 솔로활동도 좋았는데 그때 말이 좀 많았었지ㅜㅜ 넘 아쉽당,2
"내 원피스 최애는 어째서 갈수록 마이너지
조로-우솝-카쿠-후쿠로 
....^_^",2
"1071년 동로마 제국의 황제 로마누스 4세가 만지케르트 전투에서 대 셀주크국의 술탄 알프 아르슬란에게 대패한 뒤 혼란의 시기가 오고, 동로마 제국의 밥줄이던 아나톨리아 지역의 대부분을 잃었습니다.",2
"카구야 : 만약 네가
에이린 : 상처받거나
카구야 : 우울할 때는
에이린 : 반드시 내가
카구야 : 원인",2
"천둥과 벼락을 온몸으로 받아내는 피뢰침처럼 서 있는 내 꿈속의 네가
그러니까 오로지 내가 나보다 더 사랑하고 싶었던 네가
누군가가 쓴 책으로 얼굴을 가린 채 어깨를 들썩이며
고요히 우는 것을 보았다
| 이응준, 쓸쓸한 서문을 쓰고 있는 밤",2
"벽이 없었다면 어떻게 너에게 기댈 수 있었겠니
기대어 꿈꿀 수 있었겠니 
 
벽이 없었다면 날 어디다 감추었겠니
치사한 의문들 어떻게 적었겠니
그게 외로움인 줄 모르고 - 이규리
독자 생각난다......",2
"rt 부탁드려요
사진에 있는 김동주 
이사람 첫콘 B3구역 20n번대 양도한다고 하고 다니는데 사기에요 전화번호 01055427441 이고 계좌 27013541522 신한금융투자 황선미 입니다 사진처럼 포스트잇으로 인증해주는데 절대 양도받지마세요ㅜㅠ",2
과도한 재산을 소유하게 되었을 때보다 더 시련을 당하게 되는 적은 없다.(레우 왈레이스),2
"원래 다들 상처를 헤집으며 사는 거 아니겠어...(사카키바라가 치는거 봄)
-20180124",2
"내가 울 때 왜 너는 없을까
배고픈 늦은 밤에
울음을 참아 내면서
너를 찾지만
이미 너는 내 어두운
표정 밖으로 사라져 버린다
/신달자, 너의 이름을 부르면",2
"190105 
요섭의 한소절 라이브,,
박효신 선배님의 Li-La
ㅠㅠㅠㅠㅠㅠㅠㅠㅠ 솔콘에서 들을때도 울컥 했는데 이렇게 양디의 마지막 전날 라디오 통해 들으니까 더 울컥해.. 흐어... 양디는 웃고 있는데 왜이렇게 울컥하지ㅠㅠㅠㅠㅠㅠㅠ",2
"완전 부럽부럽 ㅠ 오천석이면...진짜....ㅠ
그냥 팬미팅 아닌가요?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ",2
"아주 이상한 기분이었다. 비행기를 타고 가는데, 중간에서 내리라는 요구를 당한 듯한 기분이었다. 하지만 여기는 하늘 한 가운데잖아요? 여기서 내리면 나는 죽잖아요?
| 김사과, 천국에서",2
"190107 아육대
계속 기침해서 물 많이 마셔야지ㅠㅠㅠ",2
"갑자기 젖몸살이 와서 죽다가 살아났다. 아마 그때 젖 양이 확 줄어든 것 같고... 올바른 수유 자세나 방법이나 그런 걸 아무도, 아아아~무도 가르쳐 주지 않아서... 내가 내 돈 주고 마사지 받거나 병원 가거나(나는 유선외과 다녔다) 그래야 해...",2
"그러니까, 그리움이라는 명사에 가장 잘 맞는 동사는 '견디다'입니다. 그리고 이문세씨의 노래 의 한 구절처럼 그리운 것들은 그리운 대로 내버려두면서 견뎌야 하는 것이지요. 
이동진 / 밤은 책이다 中 그리움의 성분",2
웨화보이즈 노래 ㅅㅌㅊ인데 멜론에 없어서 아쉬움 ㅠ,2
"난 이제 끝없이 슬퍼하며 살아가야 하나요
그대를 향한 내 마음은 작아지지 않을 것 같은데
왜 난 찾아온 사랑이 하필 이런 사랑이죠
| 김조한, 사랑해요",2
샘들 김가영 얼굴 베개로 누른 거 이연재 아니고 김우균 경찰서장ㅠㅠ,2
"리한나 조아,,, 리한나 특유의 깔롱진게 너무 조흠...ㅜㅜ...... 우리 리리 ㅜㅜ",2
"..그리고 정기검진에서 충격적인 이야기를 들엇다
채소 몸 이제 다큰거래...더는 커지지 않을거래ㅠㅠ...
지금모습도 아주 사랑스러우니 되엇다,,
비록 몸은 11kg에서 멈추지만 채소의 심장에는 그레이트-그랜드-슈퍼-빅-초대형-믹스강아지의 정신이 깃들어있다네,,,",2
신기루 마크 이 부분 웨이브 너무 좋아 진짜 진짜 ... 코 앞에서 마크가 웨이브하는 것도 보고 .. 정말 영광이었습니다 .. 고마워요 마크 .. ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2
떨어지는 장미를 붙잡느라 가시에 온통 찔려 피가 났는데 장미는 손에 잡이기는 커녕 이젠 보이지도 않을정도로 멀리 떨어졌더라.,2
"제작진
연출 
님들 젭알~ㅠㅠ",2
"_제발 단 한 번이라도 너를 볼 수 있다면~~
_시발점~~
_(에잇,....졌어ㅠ)",2
"사실 47화에선 필립이 울 것 같으면서도 웃는 얼굴로 쇼타로를 떠나는 씬이어야 했는데 쇼타로의 얼굴을 보니 자연스럽게 눈물이 나와서... 
악역인 와카나나 사에코도 울어버렸죠",2
"190131 부산 비투비 이민혁 팬싸인회
 원래 부산에 눈 잘 안오는데 민혁이 온다고 이렇게 내리나봐 
 왜 내가 오는데 방해를 하지? 
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그런거 아니라고 ㅜㅜ",2
"사실 애들이 콘서트 간 아쿠아 그레이 리본에 
대해 아무 언급이 없길래 이벤트를 모르는걸까
라고 잠시 생각했는데 마지막 날 열두번째 별
무대때 하나같이 예쁘게 리본 달고 나오는 거
보면서 정말 많이 울었다 서로만이 이해 할 수
있는 진심이랄까 그 진심이 너무 와 닿았다....",2
조금 더 어릴적부터 보던 선수들 입에서 하나둘 은퇴라는 말이 나오니 복잡미묘함 특히 자봉은 한번 크게 반짝이고 연이은 부상에 많이 힘들었을 건데 인터뷰 내내 목소리 떨리는거 보니까 뭉클하고 슬프고 그래 고생많았어요 진짜 엉엉,2
지훈이 솔론가봐,2
"폰들구 잠들엇다가?? 지금 깨버렷서용,, 탐라에 아직 남아계신 트친분들 잇나요 좀 비몽사몽하다",2
"위안부 문제를 처음으로 세계에 알린
'김복동' 할머니!!
""위안부 문제를 꼭 해결해 달라""는 유언을 남기시고
한 많은 이 세상을 떠나셨습니다.
삼가 고인을 명복을 비오며
부디 이젠 반역자들이 지배하지 않는
정상적인 나라에서 가시어 편히 쉬시길 기원합니다.",2
"헉 일라이 안대를 어릴 때부터 계속해서 쓰고 있던 건 아닐 거 아냐 ??
막 안대를 처음 썼을 때는 익숙하지않아 적응하는데 걸렸을 지 않았을까 ㅠㅜㅜㅜㅠㅜㅜ 막 넘어지기도 하고 그랬으면 ㅠㅠㅠㅠㅠㅠㅠㅠ",2
"190130 뮤지컬 
진성 役 
마마님 분위기 무엇ㅠㅠㅠㅠㅠㅠ
손 너무 고우셔서 자를 수가 없었ㅠㅠㅠㅠㅠㅠ
아아아악 젼진성 사랑해여ㅠㅠㅠㅠㅠ",2
김종호 프로필봤는데 23이라써있어서 어 얘가 나보다 형이었나? 생각했다가 나도23이란걸깨닫고 절망함,2
뉴스엔 황혜진기자님~ 서병기기자님~ 두 분이 아니면 안돼요~~~ 국내 언론 못믿겠어요...ㅠㅠ,2
그리고 너무너무 재밌어~~~!!!!! 매 화 끊는 스킬이 엄청나고 안보여줘도 될 만한 부분은 팍팍 생략하면서 시원시원하게 진행하는데 이번화는 정말 ㅠㅠㅠㅠ 내가 어떻게 이 타이밍에 연재분을 몰아봤지!! 다음화가 너무 기대된다. 한일 동시연재라서 다행이야 흑흑 약속의 네버랜드 보세요~!!,2
"진ㅁ자 썰 쓰시는 샘들 존경스럽다ㅜ아무나 쓰는 게 아니여,,, 미스터션ㅆ샤인 강김 쓰는데 머리터져서 미틸거같아요푸ㅜㅜ쿸ㅋㄲㅋㅋㄱㅋ",2
"기억하니 그때 우리 첫 만남을
바로 알 수 있었지 사랑의 시작
니가 곧 문제고 또 답인 걸 알아
함께 있으면 세상이 이해가 됐지
또 니가 내게 말해 준 그 진실을
대체 왜 난 배우지 못했을까
왜 너의 그 진심을 몰랐을까",2
"이지원
카카오뱅크 3333057294894
전화번호 01039163125
26일 B3구역 9n번
저 사기 당했어요ㅠㅠㅠ
양도 받고싶은 워너블들이 조심하세요ㅠㅠㅠ
ㅅㅇㅊ 워너원 콘서트양도사기 토콘",2
어....(곰곰) 김동주 생각이야 긍까 김동주 사퇴시켜 김아싸는 죄 없다ㅠ,2
백광현 괜찮아졌나보다ㅜㅠㅜ 정성민 허리부상으로 고민했었는데ㅠㅠㅠㅠ,2
"너에게 건네지 못한 말들이 출렁거리다
바다처럼 
시들고 있다
/이향, 바닷가의 집들",2
"한댤밖에 안남았눈데ㅠ 거기다가 그 주 셜엲휴껴가지고 댠쳬뱽기가 더비싸서 뱽기는 걔인적으로 결졔해야한담말이지오,,,? 효싈이는 명충이야,,,흑",2
헉 이호연이....,2
"누가 너의 혀를 뽑고 그 자리에 유동하는 치어를 심어두었나 목소리를 섞으려 할 때마다 고백하지 못한 질문들이 헤엄쳐 흘러나오는데
[이혜미. 간절 中]",2
저도 엄청 많았는데 ㅎㅎㅎ 이미라님 이은혜님 박희정님 나예리님... 일러스트들 ㅠㅠㅠㅠㅠㅠ,2
"T
네가 선물해준 거울은 아름다웠으나
아무리 닦아도 얼굴이 떠오르지 않았다
/이혜미, 제3통증",2
김인혁 시즌아웃이라니ㅠㅠㅠ 안타까뷰,2
눈물이 나~~~~,2
"오래 흔들렸으므로 너는 아름답다
오래 서러웠으므로 너는 아름답다
알의 시절을 기억하지 못하는 새
얽히고설킨 뿌리를 몰라도
오래 목말랐으므로 너는 아름답다
: 구광본, 오래 흔들렸으므로",2
"달면 뱉고
쓰면 삼킨다.
가죽처럼 늘어나버린
청춘의 무모한 혓바닥이여.
[잘가라 내청춘_이상희",2
"손전
.... 들어갔구나",2
"[럽프듀/허묵유연] 
허교수님 생일산책때 본 대화가 너무 감동적이어서 스샷했던건데 이제서야 그려봄ㅠㅠㅠ 교수님은 유연이에게 구원받아서 행복해질거라고 믿어의심치 않습니다...",2
아니 박철우 ㅇㅅ줌 좀 ㅈㅎ윤데 ㅐㅣㅣ캬,2
엄기대 우장훈한테 내도 니 좋아한다고!!!됐나 이 걔섀끼야!! 하는 말 듣고 울었다 진짜로.. 눈 뜨고는 차마 못할 말이라 눈 감고 씩씩대다가 영 반응이 없어서 눈 뜨는데 훌쩍이는 엄기대 보여서 혈압 또 저만치 올라가는 우장훈.. 아니 씨발 거. 존나. 어? 좋아한다 해도 지랄이고 미친놈이!!,2
"엄마가 너무 싫어요 저한테 계속 상처만 주고선 이제와서 이러는게 이해가 안가요
-&gt;하지만 널 낳아준 엄마잖아. 네가 엄마를 좀 더 이해해주면 안될까?",2
"볼 수 없다면 보게 해 줄게. 내 뼈를 보게 해 줄게. 내눈을 보게 해 줄게. 내 살갗을 네가 찢게 해 줄게.
_김사과, 테러의 시",2
"누구와 다르게... 설날동안 진짜로 2.5키로 쪘다 OTZ 
백기: 너 너무 말랐어, 그정도 무거워 진다고 안아드는덴 문제 없어.
유영: 잉잉잉 대표님 저 집 갔다가 5키로 쪘어요 TAT
기락: 밤마다 달리기 할래요?",2
"181222
이 날 보정 아직도 안 해서 그런가봐...",2
"워너원 중콘 26일 교환 구해요
저: 26일(토) A2 600번대
: 26일(토) 
B1 B2 번호대상관무!!
E1 E2 D3 일단 디엠주세요
워너원 막콘 중콘 콘서트 교환
고척직거래해요
떵우 보고싶어요ㅠㅠㅠㅠㅠ",2
"무뢰한 진짜 너무 김혜경 맘 속에 팍팍 박히는 영화죠ㅠㅠㅠㅜ 김혜경 웃을 때 마다 마음이 찢어지는 것 같았는데 어흐흑,, 재곤이 자신을 구해주지 못할 걸 알면서도 마음을 기대고 관성적으로 더 깊은 불행으로 발을 딛는ㅜㅜㅜㅜㅠ,, 전 아직도 전도연만 보면 너무 좋고 슬프고 울고 싶고 그래요",2
"유튜브 구독 순위 여성 아티스트편
셀레나는 It ain't me랑 Taki Taki를
본인 채널에 풀었으면 30M은 
무난하게 찍었을텐데 아쉽습니당",2
"사람들은자기주변사람의부고소식을얼마나들어보았을까,
고작20대나이에조부모도아닌
친구,친한형의소식을.
그말의무게가얼마나무섭고무거울지..얼마나부정하고싶고그상황에내자신이있다는게믿지기않을지ㅡ
아직도그가세상에없다는게믿기지않을..충격이채가시지않았을때에",2
"예쁜거 보고싶다 둘이 그냥 날 좋은 때 앉아서 풍경감상하며 이런저런 약속하는거 거의 아무말같은 약속인데 희성이는 신나게 늘어놓고 동매는 우스워하면서도 가만히 듣다 그러자 해주는
- 나중에 꽃씨를 모아 꽃밭을 만듭시다
- 그러시지요
- 때되면 열매도 따먹게 나무도 심을까
- 그러시지요",2
"하루가 한 생애 못지 않게 깁니다
오늘 일은 힘에 겨웠습니다
집으로 가는 길 산그림자 소리없이
발 밑을 지우면 하루분의 희망과 안타까움
서로 스며들어 허물어집니다
마음으론 수십 번 세상을 버렸어도
그대가 있어 쓰러지지 않습니다
/ 구광본, 귀가",2
"'고고학자' '메트로폴리스' '손금' '번(Burn)'까지 첫 정규앨범의 모든 곡들을 라이브로 선보인 9(송재경)는 ""되게 아쉽다. 똑같이 처음부터 다시 할까요?(웃음) 빨리 새 앨범을 발표하고 싶은 마음이 생겼다""며 아쉬움을 드러냈다.",2
