[돈 되는 부동산 정보] 서울시 강서구 내발산동 다세대주택 外 - 이철웅:,버림
이철 tv's 강남 김포아파트 파주 신dig Ltv적용 돼어도미래사회 2018 주택시장:,버림
"애들이보고..세븐틴곡들으면 보고싶네 진짜..ㅠㅠㅠㅠ 하지만 곧만날수있으니까 그때까지 일열심히할거야~~ㅠㅠㅠㅠㅠ
바빠서 피곤했는데 사진올려줘서 고마워 승철이봐서 힘이나왔어!!ㅋㅋ
내일도 일이열심히다녀오겠습니다!!히히
철이철이도 파이팅! 승철아 사랑한대이ㅋㅋ

미사키누나",기쁨
"철이철이 

승철아~ㅠㅠ 사진이대끼리!!
억수로까리하네~~ㅋㅋㅋ
근데..밥뭇나??바빠서 디제??ㅠㅠ
......사투리해봤는데..어때?ㅎㅎ
좀공부했어ㅋㅋ  ""고맙다"" 들었어!
역시울세븐틴은짱이네
지기네!!!ㅋㅋㅋㅋㅋ
...다음↓",기쁨
"야, 솔직히 당신이 그 소리할 입장은 아니지. 진짜 웃기네.

이철 전 코레일 사장 “김대중·노무현정부도 관료·재벌에 매몰···차기 정부 성패 달려”",화남
이철씨도 승무원 건 생각하면 이야기하기가,버림
"정치=다경데일리]지방선거를 앞두고 선거 출마자들간 경쟁이 과열되면서 여론조사에서 앞선 경쟁자에 대한 허위 사실 및 비방이 끊이지 않고 있는 가운데, 상대 경쟁후보 측으로부터 사실과 다른 찌라시 공세를 받고 있는 이철",중립
"노무현대통령 빈소도 때려부수고!
세월호 유족들 괴롭히기 까지하며
힘자랑하던 경찰들은 어디갔냐!
이철성씨! 이걸 그냥 보고있을거요??",화남
"2007년 이태석신부님 영상 

1962~ 2010-1-14",버림
1962-2010 고 이태석 선종 8주기. 인간으로 태어나 신이 된 사람.,기쁨
1962~ 2010-1-14,버림
"故 이태석(요한) 신부님 강의 1/2 


故 이태석(요한) 신부님 강의 2/2",버림
"'톤즈의 쫄리' 남수단 교과서에 실렸다 
초-고교 사회교과서 2∼3쪽 소개.. 청진기 들고 진료하는 사진 등 담겨",중립
"＇울지마 톤즈＇ 故 이태석 신부, 남수단 교과서에 실리다",중립
[좋은뉴스] 남수단 교과서에 실린 故 이태석 신부 / YTN,중립
"""당신은 영웅""…남수단 교과서에 수록된 故 이태석 신부
 

아프리카 남수단에서 봉사활동을 하다 선종한 이태석 신부의 삶이 내년부터 교과서를 통해 남수단 학생들을 찾아갑니다",기쁨
"수단의 슈바이처 이태석 신부님 남수단 교과서에 수록, '울지마 톤즈' 영화의 실제 주인공! (",중립
＂당신은 영웅＂…남수단 교과서에 수록된 故 이태석 신부 (출처 : 연합뉴스 | 네이버 뉴스),중립
"이태석 신부, 남수단 교과서에 볼 수 있어 : 연예 : 베리타스",중립
"故 이태석 신부, 남수단 교과서에 수록
-의과대학을 졸업한 뒤 이 신부는 신학교를 마치고, 아프리카 선교를 지원했다.",중립
한국에 방문한 살레시오회 총장 아르티메 신부는 한국 젊은이들의 목소리에 귀 기울이고 그들의 요청에 항상 응답하라고 당부했습니다.,중립
"이런 분이 진정한 종교인이다. 금욕과 성욕으로 부패한 종교지도자들아..

＂당신은 영웅＂..남수단 교과서에 수록된 故 이태석 신부",기쁨
"'남수단의 영웅' 故 이태석 신부, 현지 교과서에 봉사 인생 실렸다 | 조선일보 AMP",중립
하나를 열로 나누면 가진것이 1/10으로 줄어드는 속세 수학과는 달리 가진 것 하나를 열로 나누었기에 그것이 ‘천’이나 ‘만’으로 부푼다는 하늘나라의 참된 수학을 배웠다.  - 이태석신부님 -,중립
"[333 뉴스] 故 이태석 신부, 남수단 교과서 실렸다",중립
"‘울지마 톤즈’ 故 이태석 신부, 남수단 교과서에 실리다",중립
"수단의 슈바이처 이태석 신부님 남수단 교과서에 수록, '울지마 톤즈' 영화의 실제 주인공!",중립
외국인 최초로 남수단 교과서에 실린 故 이태석 신부,중립
[좋은뉴스] 남수단 교과서에 실린 故 이태석 신부,중립
조현철 이재명 마이크로닷 양구 군인 한국 호주 혜경궁 김씨 돌벽지 폴스부띠끄 이태석 신부 yg 보석함,버림
매드클라운 산이 김혜경 이태석 신부 쇼생크탈출 방예담 홍윤화 홍수현 이재명 양구 군인,버림
야후꾸러기 매드클라운 yg 보석함 이태석 신부 홍윤화 미추리 홍수현 한무 마이크로닷 김혜경,버림
[리포트+] ＂우리 국민에게 영웅으로 남았다＂..남수단 교과서 실리는 故 이태석 신부,중립
"대한민국에 이런 훌륭한 사람들도 있는데....

[리포트+] ＂우리 국민에게 영웅으로 남았다＂…남수단 교과서 실리는 故 이태석 신부 (출처 : SBS | 네이버 뉴스)",기쁨
조현철 이재명 마이크로닷 양구 군인 한국 호주 혜경궁 김씨 돌벽지 폴스부띠끄 이태석 신부 yg 보석함,버림
매드클라운 산이 김혜경 이태석 신부 쇼생크탈출 방예담 홍윤화 홍수현 이재명 양구 군인,버림
야후꾸러기 매드클라운 yg 보석함 이태석 신부 홍윤화 미추리 홍수현 한무 마이크로닷 김혜경,버림
"‘울지 마 톤즈’ 
영원히 잊지 못할 감동과 눈물을 주셨던 故 이태석 신부가 아프리카 남수단의 교과서에 실리는군요. 그의 조건 없는 사랑과 헌신은 인종과 종교를 뛰어넘어 세상에 큰 울림으로 남을 겁니다.",기쁨
"이태석 신부님을 
본 받읍시다.",기쁨
이태석 신부님 마음 깊이 존경합니다.,기쁨
"""서울 댁에서 출발하셔서 개성을 가려면 어떤 관문을 통과하게 되나요?"" 

영상디자인 
내레이션: 배우 

2018.11.6~24 / 두산아트센터 Space111",버림
"남수단 정부, 故 이태석 신부에 대통령 훈장 추서 
남수단 정부가 자국에서 헌신적인 봉사활동을 하다 2010년 선종한 고(故) 이태석 신부에게 훈장을 추서했다.",중립
"무슨 말을 원해요. 사랑한다는 말? 아니면, 전부 다 이태성 꺼라는 말? 사랑해. 난 다 이태성 꺼야. 다 가져요.",기쁨
"나 여기 눌러앉고 싶어. 어디든 이태성 있는 곳에 있을래. 내 하루의 시작부터 끝까지, 다 이태성으로 채우고 싶어. 그냥, 그냥 있잖아, 나랑 같이 살아요. 응? 그러면 안돼?",기쁨
"낮에는 그렇게 순진하고 아무것도 모르는척 천연이더니 밤에는 아주 그냥...반말도 아닌 반존대쓰면서 막 태성쌤 눈가리고 플레이할거 같은 햇빛쌤이 보고싶군요.... 그냥 서햇빛 낮져밤이
이태성 낮져밤져 그러니까 태성쌤은 계속......투비컨티늌ㅋㅋㅋㅋ",기쁨
됐어. 이거야말로 끝난 일이다. 졸업을 한 이후 신다온은 연락이라곤 없이 Y대에 진학했다(정작 나는 이 얘기를 이태성에게 들었지만).,버림
이태성 봇 돌리고시ㅠ다 태성쌤 봇 한 분밖에 못봄..ㅋ ㅎ,버림
"그 와중 남궁시운은 총 꺼내서 서햇빛 머리에 총구 대고있고 멀리서 이태성 외 다른 조직원들 견제 중ㅇ 이태성은 뒤지고 싶지 않으면 총구 떼 하고있는데 서햇빛은 평온한 얼굴로 계속 웃고있음 그리고 파티장 외부에서 우태경 덜덜 떨면서 명령은 언제 내리는ㅈ거야,,, 하고있음",버림
"학생회 멤버로 조직물 보고싶다 흠 없는 보스 신다온이랑 브레인 노신우, 해커 임재림, 저격수 남궁시운이랑 몸으로 싸우는(?) 우태경 (각목 들면 섹싀하갰내 키야) 견제 그룹에는 보스 서햇빛이랑 수하 이태성ㅇ",버림
와 햇빛쌤이랑 이태성쌤까지 다 모시면 레알루 좋아뒤질각이구여ㅜㅠㅜㅜㅠ,기쁨
나 이태성 너무 사랑해서 어떡하지. 아주 잠깐 눈 감았을 뿐인데 이태성이 꿈 속까지 점령해서 일어나기 어려웠어.,기쁨
아 맞아.... . .. . . ㄹㅇ... 나..태성쌤 개조아합ㄴ딛자.....태성햇빛 햇빛태성 스토리도 넣어줫으면 좈켓어ㅠㅠㅠㅠㅠ 이태성쌤 ㅠㅠㅠㅠㅠ,기쁨
"ㅠ   소꽁님 솔직히 저

신다온 
노신우
임재림
남궁시운
우태경
서햇빛
이태성

중에서 누가 어을릴거라 생각합니가",버림
"햇빛태성 둘이 술마시다 이태성이 필름 먼저 끊겼는데 눈떠보니 또 햇빛쌤네 집 중요한건 둘 다 탈의상태로 같은 침대에 누워있다는 것...이태성 겨우 상황파악 한 후 아 좃댓다 그보다 햇빛쌤은 괜찮으려나,,,(?) 하면서 일어나는데 허리에 강하게 밀려오는 고통과 그제야 보이는 자기 몸 곳곳 자국들",버림
이태성 ㄹㅇ 학생한테는 1도 관심 없고 햇빛바라기ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,버림
배울 곳이 어디있어요. 굳이 따지자면 언니한테서 배우는 것 같은데. 이태성 생각하면 그런 문장 밖에 생각이 안나거든.,버림
"그러면 이태성 괜히 또

너는 왜 재수없게 웃기만 해! 서햇빛 바보야!

이러면서 괜히 놀릴 것 같다",버림
새빛남고후기: 서햇빛 x 이태성,버림
물은 이미 한계까지 차서 질식하기 일보 직전이었고 그냥 다 될 대로 되라는 심정 밖에 남지 않아서 나는 이태성의 손을 잡아야겠다고 생각했다. 절정에 오르길 바라니까 절정의 사랑을 줄 것이다. 다른 누구도 아닌 언니에게.,버림
이태성 물리쌤 오진다 내일부터 물리 공부한다 ㅎㅎ,기쁨
"황금빛 내 인생 - 이태성, ˝이미 생긴 생명˝.20180106",버림
이시간 포털 검색순위,버림
"이태성이 내 숨 쉴 곳이니까. 매달리게 허락해 줄 때부터 이태성은 내가 돌아갈 곳이었는 걸. 예뻐요, 언니. 정말 많이. 사랑해. 이태성 유일은 내가 다 가질거야. 욕심쟁이라고 뭐라해도 어쩔 수 없어.",기쁨
#NAME?,버림
새빛남고 학생회 이태성 비공식 수동봇입니다.,버림
이태성 설명서,버림
야 우태경 못생긴 게 또 울어! 하고 놀리면 서햇빛은 태경이 애긴데 왜 그래~ 하면서 태경이 편 들어준다 그러면 이태성 또 입 쭉 내밀고 서햇빛이랑 절교 선언... 그리고 다음날 종이 접어다 주면 태성이 내가 한번 봐준다! 하고 또 놀고,버림
"않았는데 삽입하면 좋겠다 태성쌤 아프고 아파서 진짜 죽겠는데도 흥분한 햇빛쌤 얼굴 보니까 너무 좋아서... 진짜 답도 없다고 생각하고 스팟 찌르지도 않았는데 햇빛쌤이 흥분한 목소리로 이태성, 하니까 가면 좋겠다 그거 보고 햇빛쌤 웃으면서 우리 태성쌤 이렇게 빨리 가면 어떡해요~ 하고",버림
뒤 넓히는데 솔직히 이미 흥분한 후라서 마음은 급한데 차는 좁아서 움직임은 불편하고... 아무리 뒷저석이라 좀 넓다 해도 뭔가 여의치 않을 것 같다 결국 햇빛쌤 태성쌤 잡아 일으키더니 기승위 ㅋㅋ 시전하면 좋겠다 이태성은 부끄러워 죽을 것 같고 안그래도 차 좁아서 아직까진,버림
"나 여기 눌러앉고 싶어. 어디든 이태성 있는 곳에 있을래. 내 하루의 시작부터 끝까지, 다 이태성으로 채우고 싶어. 그냥, 그냥 있잖아, 나랑 같이 살아요. 응? 그러면 안돼?",기쁨
"1 이태성
2 서햇빛
3 우태경
4 남궁시운
5 신다온
6 노신우
7 임재림",버림
이태성 이라 저장된 이름을 급하게 찾아 눌렀다. 수신음이 짧아서 웃음부터 나왔다. 소설에서는 이런 것조차 복선이던데. 지독했던 겨울감기가 첫사랑에 대한 예고였다면 전화를 걸고 얼마 되지도 않아 받아준 이 상황은 사랑의 암시일까.,버림
점점 둘이 가까워지면서 신다온이 입시 스트레스 같은 걸로 힘들 때 태성쌤한테 상담하기도 하고 태성쌤은 그 과정에서 은연중에 신다온의 행동의 기저를 눈치챌 것 같습니다 그걸 안타까워하다가 연애감정으로 발전은 하고 신다온도 이태성을 좋아는 하는데 교사와 학생이라는 장벽이 있으니 둘 다,버림
"4. 다온태성
솔직히 생각도 안 해 본 커플이긴 한데 보자마자 부탁을 랄! 쳤습니다 제 몫이 없어서 사랑받으려고 모범생이 된 신다온과 처음에는 그런 신다온을 마냥 기특하게만 생각하지만 학생회 고문대리로 조금씩 가까워지면서 점점 의뭉스러움을 느끼는 이태성의 구도로 시작하지 않을까 싶네요",버림
"무슨 말을 원해요. 사랑한다는 말? 아니면, 전부 다 이태성 꺼라는 말? 사랑해. 난 다 이태성 꺼야. 다 가져요.",기쁨
이태성 이라 저장된 이름을 급하게 찾아 눌렀다. 수신음이 짧아서 웃음부터 나왔다. 소설에서는 이런 것조차 복선이던데. 지독했던 겨울감기가 첫사랑에 대한 예고였다면 전화를 걸고 얼마 되지도 않아 받아준 이 상황은 사랑의 암시일까.,버림
나 이태성 너무 사랑해서 어떡하지. 아주 잠깐 눈 감았을 뿐인데 이태성이 꿈 속까지 점령해서 일어나기 어려웠어.,기쁨
라는 풋풋한 햇빛태성을 보고 싶다고 생각했던 10분 전의 나는 이내 이태성의 뒤에 화려한 장미꽃으로 꽃꽂이 하는 서햇빛을 떠올리고 있었다.,버림
"비공석
노신우  
남궁시운 
임재림 
이태성 선생님 

공석
우태경급구
신다온급구
서햇빛
박강석",버림
"[공식] 이태성, '미스 함무라비' 출연 확정..젠틀한 완벽남 役
출처 : 서울경제 | 네이버 TV연예",기쁨
"‘황금빛 내 인생’ 이태성, JTBC ‘미스 함무라비’ 캐스팅…고아라와 호흡",중립
',버림
"[단독] '황금빛' 이태성, '미스 함무라비' 출연…고아라와 호흡 :: 네이버 TV연예",중립
"박유천,절친 이태성의 위로 ""넌 왕세자쟎아. 누구나 다 겪는거..."" 훈훈한 브로맨스 사진 눈길...",중립
180108,버림
디오비(DOB) 이태영 세븐틴(SEVENTEEN)-박수(CLAP) Cover,버림
"180109 DOB 홍대공연
방탄소년단 - MIC drop
-
full ver.
youtube: dob_fan_cam
-",버림
"미국과 중국 사이의 한국 ""대한민국, 미국과 중국 사이의 고래싸움 [새우]냐, 골리앗 치는 [다윗]이냐?"" [태평TV] 180114 [김일선의 시사토크] 유진유 회장+이태영 박사",버림
180108,버림
I liked a,버림
"180109 DOB 홍대공연
방탄소년단 - 고민보다GO
-
full ver.
youtube : dob_fan_cam
-",버림
"★미국과 중국 사이의 한국 ""대한민국, 미국과 중국 사이의 고래싸움 [새우]냐, 골리앗 치는 [다윗]이냐?"" [태평TV] 180114 [김일선의 시사토크] 유진유 회장+이태영 박사

■ 1....",버림
I liked a,버림
"180203 디오비 DOB 홍대공연
공연끝난후~
모모랜드 - 뿜뿜
-
오늘 공연도 추운 가운데 수고하셨습니다!!
손과 발이 꽁꽁ㅠㅠ
-",버림
171230 DOB 디오비 이태영 홍대공연 방탄소년단 BTS 고민보다 Go,버림
"180203 DOB 홍대공연
공연끝난후~
셀럽파이브 - 셀럽파이브
-",버림
171230 DOB 디오비 이태영 홍대공연 방탄소년단 BTS DNA,버림
Fb:Dob_live: update 180227,버림
"180224 DOB 홍대공연
엑소 - 전야
-
full ver.
youtube : dob_fan_cam
-",버림
시발 ㅠㅠㅠㅠㅠ텐 너무 귀엽고 이태영 설렌다,기쁨
Fb:Dob_live: update 180304,버림
"[나의 트윗키워드]씨발,시발,황다,이태영,흐응흥,ㅃㅊ,넝끼,아씨발,백찬휘,남북극,황다님,아시발,전학생,두근두근,선택지,미연시,ㅊㅊ좀요,개웃겨,학학,언니,느아아앙,프로필,새벽,자세참고,백천휘,북극,철구보겸",버림
이태영,버림
"주소 이 휴대폰으로 보내줄테니 죽이던 살리던 마을대로 해. 비밀번호는 1234.""(자기 할말만 마치고 전화를 뚝 끊더니 엘바의 휴대폰으로 주소 하나가 씌인 이태영 번호의 메세지가 하나 도착했다.)",버림
"거 아니야.. 개시키가..""(낮게 으르렁거리며 문자가 온 번호로 전화를 걸어 당신이 받기를 기다리다 연결이 되자 짧게 말을 이어간다.)""여보세요? 안녕하세요. 이태영이놈 친구 민우라 합니다. 당신 이새끼 애인 맞지? 당신 애인 지금 집에서 졸도했어. 열 펄펄 끓고 땀도 비오듯 온다. 당신 의사라며",버림
ㅋㅋㅋㅋ큐ㅠ 요즘 막 초콜릿 포장지에 그런거 막 써있다구..(암것도 모르지만 손에 잡혀서 사오는 이태영군) 헙! 엘바씨 강제 휴식!!!,버림
our cute rookie jaeyong,버림
nothing has change except for taeyong who look brighter than previous one,버림
hmmm excuse me jaehyun i know this is a part of the choreo butttt....... i demand an explanation,버림
이태영 어린이화..,버림
i had been attackedhsjwkwlsojzj,버림
idk boisss why you guys look a little bit awkward,버림
the way taeyong smiles when jaehyun does aegyo imahowwiwjsnkzkzbzbsn,버림
I liked a,버림
"180612 이태영 taeyeong Facebook live 
.
.
dlx_od…",버림
如果一个人 在你心里 在你脑海里 在你梦里 在你眼里 却不在你身边 那是怎样的疼痛 ​ ​​​永远都同步的两个人唉～,버림
ㅋㅋㅋㅋㅋㅋ 이태영 ㅋㅋㅋㅋㅋ 존나 귀엽네,기쁨
ㅇㅏ나 이태영 커버로 딜하냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,버림
"180623 효유탱태 홍대공연
팀이름많네ㅋㅋㅋ
trigger 깨알 홍보
태유가 직접 만든 핸드사인까지ㅋㅋ",버림
"안녕하세요 김태윱니다
안녕하세여 이태영입니다",버림
Saya suka video,버림
Saya suka video,버림
Saya suka video,버림
"My baby 
I love so much

.
.",버림
여회현(이태우)은 솔위에서 소우의 형으로 출연했다. 실제로 서영주(이소우)와 딱 한번 만나보고 어색했었는데 나중에 다른 작품에서 또 같이 출연하게 됐다. 자연스럽게 솔위 얘기 꺼내자 초고속도로 친하게 됐으며 지금은 서영주가 여회현 껌딱지 됐다.,버림
"시사캐스트 모바일 사이트, 이태우 “박지원 사당화 되길 원하는 것인지”…직격탄 날려",중립
"당내 신당 창당 기구 출범이야말로
명백히 해당행위다  신당을 창당하려면 
결단내리고 나가서 진행하시면 될
일이다 결국 상왕이 되고 싶었으나
뜻대로 안되니 몽니를. 부리는 
것으로 밖에 보이지 않는다 더 이상
당내 분란을 부추기지 말고
정치9단답게 큰 결단을 내리길
이태우 최고위원님 화이팅!",기쁨
"이태우 최고의원 말씀 잘하시네요.
앞으로도 소신있게 목소리 자주 내주세요.
또한 국민의당과 안댚측에서
상대방처럼 막말 비방 조롱하는건 반대하지만 
반박할 내용은 즉각적으로 정확하게 사실관계 짚어주세요.
허위사실유포 고소도 방법이지만 확대 재생산을 미연에 방지하는게 더 중요합니다.",기쁨
"이태우 최고위원은 ""당무위에서 대표당원 500명을 추가 임명하는 것은 명백히 당헌에 명시된 것이며, 박지원 비대위원장 시절에 정한 것""이라며 ""그걸로 꼼수니 하는 것은 어불성설""이라고 강조했다.",중립
"이태우 최고위원은 ""당무위에서 대표당원 500명을 추가 임명하는 것은 명백히 당헌에 명시된 것이며, 박지원 비대위원장 시절에 정한 것""이라며 ""그걸로 꼼수니 하는 것은 어불성설""이라고 강조했다.",중립
"이태우 “아이스하키단일팀 논란, 무조건 따라오라? 옳지 않아”",중립
"이태우 ""무조건 따라오라는 식의 일방적 진행은 옳지 않아""",중립
"이태우 국민의당 청년위원장님  안대표님과
함께~흔들림없이 국민편에 서주세요 
늘, 응원합니다♡",기쁨
"이태우 ""무조건 따라오라는 식의 일방적 진행은 옳지 않아""",중립
"[비하인드 뉴스] 이태우·진수희 ""통합 뼈저리게 후회"" 

원래 안철수가 그런 인간이라는 걸 몰랐다는게 뼈저린 죄!!",화남
"이태우, 송파을 예비후보 사퇴 ""안철수 새정치는 죽었다""

안철수 새정치는 죽은걸 다 아는데 너만 몰랐던 것이고

촬스 비서 출신이, 청년최고위원 준다니까 낼름 받아먹은건 후회 안하냐?

실력을 갈고 닦아야지, 엘리베이터 탈 생각만 하니까 스텝 꼬이지

반성해라 !!",화남
"청년 이태우, 실망이다. 통합 때 편들어준 보상을 요구하는 악다구니를 그렇게 하나? 정치가 무슨 한 판에 끝나는 백미터 달리기냐?",화남
"안철수계 인사들도 폭발…“새정치는 죽었다”
서울시장 전략공천부터 노원병, 송파을 재보궐 공천 과정까지 연일 갈등 표출 
친안계 장진영·이태우-친유계 박종진 후보 반발…진수희 서울공동위원장 사퇴",중립
"바른정당 출신들은 정계 개편을 노리고 안철수를 깐다고 생각하기라도 할 수 있지, 이태우 후보는 대체 뭐예요?   후보들 지지율이 의미가 있거나, 흥행이 되거나, 뭐라도 이 어려운 선거에서 도움이 되어야지.  당이 이기려면 뭘 해야 할까는 생각 안하나?",화남
"이준석에 진수희에 이태우까지 왜 이렇게 트롤들이 많냐.  선거 어떻게 하면 이길가에 대한 고민은 없고, 본인들에게 조금이라도 불리하면 언론에 대고 트롤짓 하고 있네.",화남
"오후에도 훈훈한 소식 전합니다.

안철수 비서 출신 이태우, 송파을 불출마…""안철수의 공천관여 충격"" 

""새정치 죽었다…안철수 통합에 찬성한 것 후회·반성""
""계파싸움 몰두 실망…따로 살림할거면 통합 왜 했나""

안철수-유승민 두 쓰레기들이 함께 자멸하는 중...",화남
"이태우, 송파을 예비후보 사퇴 “안철수 새정치는 죽었다”라는 기사다...한마디로 이태우는 권력욕에 썩어빠진 젊은사람이다..후보에서 사퇴하면서 자기가 모셨던 안철수에게 비수를 꽂나?자기를 안밀어줘서 그런거 아닌가? 김근식 교수는 안철수 지키려고 후보사퇴했는데...",화남
"jtbc[비하인드 뉴스] 이태우·진수희 ""통합 뼈저리게 후회""",중립
"이준석, 이태우 두 사람을 보면 대한민국의 정치 미래도 밝지는 않습니다.
구태에 물들어 재탕, 삼탕.
그러면서 새정치들을 요구하니 헛웃음이 납니다.",화남
"'안철수 비서출신' 이태우, 송파을 예비후보 사퇴했다 : ""안철수계 유승민계로 나뉘어 계파싸움에만 몰두하는 모습에 실망스럽다”",중립
"'안철수 비서' 이태우 ""새정치는 죽었다"", 안철수와 결별
""안철수 통합에 찬성했던 것 뼈저리게 후회""
진수희 ""통합 뼈저리게 후회"", 안철수 질타하며 서울시당위원장 사퇴
바른미래당 공천 갈등 점입가경
박종진 ""3등후보라 공천 못 한다고? 안철수도 3등이잖나""
""바른미래당이 안철수 사당이냐""",중립
"자기사람도 이해안가는 짓을 하고 분노를 유발시키는데 뭔 정치를 하겠냐?
이제 하루하루 지켜보는것도 한계를 느낀다
구태의 끝을 달리는 안철수는 정치 그만둬라

바른미래 이태우, 송파을 불출마…＂安 공천관여 충격＂ (출처 : 뉴시스 | 네이버 뉴스)",화남
"[비하인드 뉴스] 이태우·진수희 ""통합 뼈저리게 후회"" 

원래 안철수가 그런 인간이라는 걸 몰랐다는게 뼈저린 죄!!",화남
"언론은 어떻게든 바른미래당과 안철수 흠집내기에 올인한다
이준석 박종진 이태우 전수희
뭐 그럴수도 있죠 더불어당 성추행 폭행댓글여론조작
만큼 하겠나요?
또 국민바른당통합했고
색깔다른사람들 갑자기
모였으니 각양각색 시끌시끌 하겠지요 그러나
이러다 다 걸러지겠지요 이제컬러가나오겠지요",화남
"이태우, 송파을 예비후보 사퇴 ""안철수 새정치는 죽었다""

안철수 새정치는 죽은걸 다 아는데 너만 몰랐던 것이고

촬스 비서 출신이, 청년최고위원 준다니까 낼름 받아먹은건 후회 안하냐?

실력을 갈고 닦아야지, 엘리베이터 탈 생각만 하니까 스텝 꼬이지

반성해라 !!",화남
"청년 이태우, 실망이다. 통합 때 편들어준 보상을 요구하는 악다구니를 그렇게 하나? 정치가 무슨 한 판에 끝나는 백미터 달리기냐?",화남
About last night,버림
Shout out to that guy who jumped in the swimming pool at midnight,버림
"한판의 연극이라더니…, 넌 늘 NG야

《강북오피  GOOGLE 검색 꿀섹닷컴》



수유오피,동대문오피,잠실오피,영등포오피,구로오피,건대오피,천호동오피,종로오피,마포오피,용산오피,서울역오피,소공동오피,미아리오피,번동오피,용산오피,이태원오피",버림
Where can I catch a bus to Itaewon?  이태원으로 가는 버스는 어디서 탈 수 있나요?,버림
ㅋㅋㅋㅋㅋ 그런건 당연 이태원 그처에 사는 나한테 물어봣어야지! 물론 가까우니까 잘 안 가게 돼서 잘 모름 !!,버림
[다문화척결] 이 땅이 외국인들한테 호구 나라냐?? 외국가봐라 자국민들 얼마나 보호해주는지. 그리고 이태원 가면 완전히 짐승같은 양키세키들이 주인이다. 이건뭐.. ㅉㅉㅉ 우리나라 공권력 정말 답답한 수준. ㅅㅂ,화남
"지금 기억해두는 칵바 위시리스트
홍대 로빈스 스퀘어
강남 라이온스덴
청담 앨리스청담
이태원 61224",버림
음악씬 포켓몬세상에 빗대어보니 수많은 비유가 다 나온다 홍대는 관동지방 이태원은 성도지방,버림
"Spent day one with my love... can't wait for more, 2018",버림
"어쩌다보니 다음주에 일하는 매장이 폐점 돼서 다시 백수 신세 될 예정인데 벌써 이태원에서 내가 문닫은 매장이 3개야,.,,, 샤-타맨",버림
"새해 첫날부터 저 멀리 서울에서 큰 소식 전해주시는 시스터즈.

굴헤이러이자 결코 이태원을 떠나지 않는 이태워너 진령을 석화찜의 세계로 인도한 두 남자의 위대함이라니.…",버림
"당신의 타임라인에서 '유머'를 맡고 있는 이태원(주소아님)입니다. 
올해도 열심히 하겠습니다. 
아울러 건승하시길 기원합니다.",버림
"타이라바 4대문파
D2I fishing 회원 모집
홍보영상",버림
오랜만에 이태원에 다녀왔다.,버림
옥히 버팔로님도 응원해~~!! 안그래도 1월에 이태원 가용,버림
"원래는 이태원에 가려고 했지만, 나중에 들려도 상관이 없을 뜻 싶다는 생각이 들었다.

 해방 되었으나 착취를 받는 마을을 들린 후에 용산역으로 갈 것이다.

(과거에 그곳에서 집회가 있는 것을 보았는데, 그 집회가 바로 용산 참사와 관련 된 집회였던 것 같았다.)",버림
양구 짬차면 이태원에서 끼곡들릴때 곤봉 햝으면서 캣워킹할수 있는거니,버림
"이반의 공간 4.
이태원(하) - 단말기 너머로 점멸하는, 헤도니스트의 쾌락 공동체",버림
"세계일보(13.11.27)
이태원 관광지·맛집 정보 ‘한눈에’",버림
"628 삼 각 지 SAMGAKJI

삼각지는 옛날 한강, 이태원, 서울역 방면으로 나있는 도로의 모양이 세모졌다는 데서 유래되었어.",버림
맛있는 브런치 with my love.,버림
"[theBRIDGE] 유엠씨.UMC/UW - ""이태원에서""",버림
혜화쪽에도 카페 예쁜거 많고 고속터미널쪽에 카페골목이 있다죠 이태원 신촌 홍대쪽에 카페나 찻집 좋은데 많고,버림
"서호 가는 길~~~~~~~
12월 31일인것 치고 사람 안많음 아니 많은데; 우리나라 이태원 홍대처럼 사람 개많아서 진로방해되고 불편하진않음 왜냐면 중국이 졸라 커서 새럼이 젼내 많아도 수용가능 ㅇㅇ",버림
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ외국인 만날 곳이 어학당 말고는 그런 곳밖에 생각이 안나서 미안해요ㅋㅋㅋㅋㅋ,버림
"아이들과 선생님의 눈을 피해 혼자서 한 시간여를 앉아 있다

《강북오피  GOOGLE 검색 꿀섹닷컴》



수유오피,동대문오피,잠실오피,영등포오피,구로오피,건대오피,천호동오피,종로오피,마포오피,용산오피,서울역오피,소공동오피,미아리오피,번동오피,용산오피,이태원오피",버림
헬스&amp;뷰티숍 롭스의 진격… 이태원에 100호점,버림
"아니 들리자나ㅋㅋㅋㅋㅋ
언니는 다행이야
피스는 부메랑 돌아버려~가 
내목소리만들려
내가 이태원에서 너무 불러서",버림
변백현 발음 귀여워 미친다 진짜 ㅠvㅠ 통아 'ㅅ' 애교 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 이태원이랑 홍대 중에서 고르는데 부천 'ㅅ'! 이러고 웃는데 너무 귀엽구 ㅠㅠ 홍대! 악 하고 이태원 이러구 그냥 백현아 귀여운거 너 다 가져 ㅜㅅㅜ,기쁨
갹 이태원에서 먹을가 넘 먼가,버림
만두 봇의 만두 맛집 정보⑥ :: 이태원 스택(stacked),버림
이태원 '우사단길 맛집' 완전 정복 | 1boon,버림
