의 저자이자 생육신 중 한 사람인 김시습은 3살 때 시를 지었다.,중립,,
매월당 김시습이 말년을 보내다 입적한  충남 부여 무량사,중립,,
"1438년(세종21) 
7월 공법(貢法)을 전라도와 경상도에 시행함
8월 최초의 한문소설 김시습의 가 간행됨",중립,,
"방학을 맞이한 자녀들과 함께할 수 있는 놀이안내 ~
1월30일(수) 오후2시~ 4시까지 매월당 김시습기념관으로
김시습 금오신화 속 전통놀이 ‘저포놀이’ 하러 오세요.
주소 :강릉시운정길 85 / 033-2263-9556",중립,,
마리아가 따라준 잔에 독이 들었단걸 알면서도 마시는 차소월...음,중립,,
흐 나중에는 다 알고도 말 없이 마리아 킹메이커 되는 차소월,중립,,
이때의 마리아 해주새요,중립,,
마리아 진지한장면인데 입에 묻히고먹는거귀여워 작가님어떻게 그렇게 ??? 귀여운설정을???? 붙여놓울수가??? 있으신???????지요???,기쁨,,
"아 이거 목소리 너무 귀엽다ㅠㅠ 북마리아나 물고기들 세상에서 제일 눈치 없는듯 ㄱ-
그래도 식량을 위해섷 도움이 되고 싶어가지궇.. 열심히 노력했찌마안... 물고기가 너무 빨라가지구우...",기쁨,,
"표준 - 하지마
나 - 님.
 
표준 - 가만히 좀 못있어?
나 - 스탑 플리즈
표준 - 빨리 돌려줘 내 물건이야
나 - 내놓지않으면 넌 나와 추격전을 벌이게될것이다
표준 - 아, 도대체 뭐라고 하는거야?
나 - 뢋?
표준 - 아~힘들다
나 - 힘드러힝링힝ㅁㅏ리아아베마리야",중립,,
사진 작가 마리아 스바르보바의 사진들 색감이 매우 청량하고 조용한 긴장감이 감도는,중립,,
"셉버키와 마리아힐역의 코비 스멀더스 레이트레이트쇼 출연 엔드게임 대한 영상 (1/2)
셉: 버키는 죽었어요. 해피뉴이어!!!
ㅋㅋㅋㅋㅋㅋㅋ이렇게 피해가는 스포지뢰",기쁨,,
마리아 힐 믿고 천국가실분,중립,,
"바르셀로나, 몬 세라트 수도원.
가우디의 제자 호셉 마리아 수비라치의 조각품 두 개. 사그라다 파밀리아의 파사드 중 수난의 문 제작, 울나라 올림픽공원 조각공원에도 이 분의 작품 '하늘 기둥'이 있다.
16세 미만의 소년들로 구성된 세계3대 소년 합창단 중 하나인 에스꼴라니아 합창단의 기숙사.",중립,,
"차: 차소월... 그녀는... 인터넷
소: 소설에서 튀어나온 것만 같은
월: 월드 서열 1위(참고로 0위는 마리아입니다)의 간지작살천재이다.",중립,,
간단 후기! 류비엠님이 쓰고 마스터링 해주셨습니다 6계제 천애 소속 사서인 카야노 마리아로 다녀왔어요ㅎㅎ with 위다페 중 별/인형 (이어짐!,중립,,
시발..지태 늦게까지 경기뛰고 오느라 피곤할 마리아선배를 위해 엽떡시켜놓고 조신하게 기다리는데 마랴매운거 못먹어서 갑분싸되기 (죄송해요까먹었어요.../괜찮아 너다먹어 난 잔다),중립,,
습관처럼 마리아한테 고백하는 차소월 보고 싶다.. 그때가 사귀는 중이어도 좋고 nnn번째 차이는 중이어도 좋고,중립,,
"미리 달렸습니다
생일 축하해 마리아",중립,,
"이 그림은 13 세기에 그려진 중세화로, 사탄의 면상을 자애롭게 갈기고 있는 성모 마리아의 모습입니다. 제 인생의 롤모델이지요. 하하.",중립,,
이제 마리아지은만 터지면 된다...,중립,,
마리아가말이야 코너에 질문 서른개쯤 넣었는데 다씹혀서 짱난 소월이,중립,,
"[자비(慈悲)/女]
메르세데스(Mercedes), 메르체(Merche)(에스파냐)
메르체데스(Mercedesz)(헝가리)
*오를레앙의 마리아 데 라스 메르세데스: 에스파냐의 군주 알폰소 12세의 첫번째 왕비",중립,,
오늘은 천주의 성모 마리아 대축일이자 세계 평화의 날입니다.,중립,,
일방적 선포에 대한 마리아의 대응 방법 -,중립,,
"안녕하세요.
마리아님 생신 한번만요 봇주입니다. 오늘은 마리아 다카스코스님의 생신이 밝혀지신 역사적인 날입니다. 이 봇이 만들어진 목적을 달성하였기에, 봇의 가동을 중지를 하는 바입니다.
여러분, 존버는 언젠가 승리합니다.
감사합니다.
19년 1월 15일 봇주올림.",중립,,
정의의 심판의 때가 멀지 않았다. > 자유게시판 | 마리아의구원방주,중립,,
임신은 내맘대로 정하는게 아니라는 말도 하시는데. 피임실패는 가능하지만. 마리아처녀수태는 불가능합니다... 강간을 당해서 한 임신도 중절이나 사후피임약이라는 대안이 있는데. 하물며 남편이랑 성관계를 주기적으로 가지면서 그러시면...... 피임약과 콘돔과 사후피임약~ 위궤양약 구비하세요.,중립,,
마리아 많이 나오게 해주세요,중립,,
"심판 채숙시 일부러 안피하고 넘어뜨려놓고 영웅 조지러가는거 용수철처럼 뛰쳐오는거 너무 무섭고 짱이다 마리아.,,그럼그렇지사람이변해??<-학생한테 외치며 달려들어오는 장코까지 최고ㅠㅡㅠ하..",기쁨,,
2019년 1월 1일 천주의 성모 마리아 대축일 미사_서울대교구 주교좌 명동대성당 생중계,중립,,
"지민이가 탔던 진과
제이홉이 탔던 마리아를 만났습니다.
눈물이났죠(좋디?기분어땠니?말아 말좀해봐
무거우니까 닥ㅊ?먄..
(백마회색비니남자분이 직접 탄이들 가이드 해주신 분빅그룹이었구 나이스했답니다",중립,,
"여자의 이름과 얼굴을 지워 버리고 무언가로 계급화하는 크렘벨에서 나고 자란 마리아는 정말이지 시대를 잘못 타고 난 호걸이지만, 곧 이 시대는 마리아의 시대가 될 겁니다. 펜들턴 혁명을 끌어 가는 사람은 안드레아지만, 서사에 있어서 주인공은 사실 안드레아만이 아니니까요.",중립,,
"이 사진 시리즈에 등장하는 여성들은 어딘가 기묘한 감정을 안긴다. 성모 마리아, 비너스, 마돈나, 바비, 베티붑, 디즈니 공주 등 우리에게 친숙한 12명의 아이코닉한 여성 인물들은 사진 속에서 새롭게 재창조되어, 여성이 경험....",중립,,
쇼반역 연기하신 마리아 도일 케네디 분 아일랜드 사람에다가 64년생이셔,중립,,
"시즈카 님의 입술에서 흘러나오는 구노의 '아베 마리아'.
정원에 울려 퍼지는 그 목소리는 너무도 아름다웠고, 그곳에는 분명히 마리아님이 존재했다.
시마코의 뺨에는 어느새 눈물이 흐르고 있었다.
「발렌티누스의 선물 中」",중립,,
근데 약간 그런건 어때요 보통은 한재호가지배하는 밤을 생각하잖아요 근데 하루는 조현수가 너무 미쳐버려서 막 한재호다루는거지 지 마리아 문신 없어질때까지 빨아.라던가 내 입술 찢어질때까지 깨물어.라던지 한재호 니 회색티 다 젖을때까지 못벗는다. 단호한 말티즈 그날만큼은 새끼늑대정도??,중립,,
마리아 권여차 제국의 동맹군으로 온 북국의 대장군인지 왕족인지 하여튼짱인그건데 사실 제국 뒤통수칠생각 만만이었음좋겠다 적당한 허수아비감으로 전장에서 만난 소월이를 고르는거,중립,,
"아 맞다 여러분 KILLER B에 나오는 캐릭터가 궁금하시지 읺습니까???
마리아 S 레온브루크라고 원래는 여성기사?단인 홍장미를 이끄는 왕녀인데 왕궁이 너무 지겨워서 뛰쳐나와 전장에 참가하는 분이예요
미모 개쩔죠",기쁨,,
마리아가 너무 귀여워요,기쁨,,
"새해 첫날인 하느님이신 예수님을 낳으시어 천주의 어머니가 되신 동정 성모 마리아를 공경하는 대축일로 (천주의 성모 마리아 대축일), 성모 마리아를 통하여 생명과 평화의 근원이신성자를 맞아들이게 되었음을 기뻐하며, 세계 평화를 위하여 기도하는 날입니다.",중립,,
임신은 날벼락이 아닙니다.. 님들이 성녀 마리아가 아닌이상..,중립,,
"마리아쥬 프레르
얼그레이 프렌치 블루.
푸른 꽃잎이 사이사이에 숨어있는게 너무 예쁘다♡
한잔 마시고 코 자야지
향긋해...",기쁨,,
애기설표 크리스쨩 잠결에 마리아 가슴 맘마 쪽쪽+꾹꾹이 하는거 보고싶다. 엄마품이 그리운 애기설표,기쁨,,
사람들 너무 웃기고 귀여운 게 앞에서 난동 부리는 거대한 샌드맨한테는 눈꼽만치도 신경 안 쓰고 온 관심을 ‘ 저 사람 마리아 힐이야?!?!?’ <- 에 집중함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,기쁨,,
"더러움을 모르는 몸과 마음을 감싸고 있는 짙은 색 교복. 스커트 주름이 흐트러지지 않도록, 하얀색 세일러 칼라가 펄럭이지 않도록, 차분하게 걷는 것이 이곳에서 지켜야 할 기본적인 몸가짐.
「마리아님이 보고계셔 中 서두」",중립,,
방금 마리아 증명사진 보고 생각났는데 마리아한테 초콜릿 준 여핛생 진짜 너무 귀엽고 너무 부럽고 아오 고마워하고 받아준 마리아 완전 귀여워서 책상 빠샤 빠샤,기쁨,,
"127.김미뉼님 파랑색자작캐릭터 
마리아나입니다!  
제보 감사합니다!",중립,,
사시데 마리아 트윗 사진,중립,,
마계왕자 4화 니코동 생방때 유키히로님이 올리신 카미오와 마리아입니다!,중립,,
"★01.19 축★
마 리 아
탄 신 일
마리아 선배님...생일 진심으로 축하드리고..앞으로도 잘 부탁드립니다...
행복하세요...올해는 꼭 주대각을 조지길 기원합니다..사랑합니다...",기쁨,,
"마리아 하트, 실험체 정보를 재확인합니다.",중립,,
새해 첫차는 마리아쥬 프레르의 얼그레이 프렌치블루. 가족과 나누어 마시니 금방이다. 올해는 장에 넣어두기만 한 그릇을 꺼내어 한 번씩 쓰려고 한다. 차를 새로 들이기 전에 묵은 차도 더 줄이고. 기록도 꾸준히 이어가야지.,중립,,
"우리 모두 하느님의 자녀로서 성모 마리아의 덕을 본받아, 세계 평화를 위하여 노력할 것을 다짐합시다.",중립,,
헐.. 나 지은이네집 할머니랑 지태랑 둘이서 셋이서 김장하고잇는데 마리아랑 차소월와서 김장도와주는거 보고싶어...미친한국인...,중립,,
마리아 성격잡기,중립,,
SBS 정글의법칙 in 북마리아나 갓세븐 유겸 사전 인터뷰 현장에 다녀오다! (원본사진 퍼가세요~♡) : 네이버 블로그,중립,,
강유리 차소월 누군지는 몰라도 이름 석자 하난 제대로 기억할 듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 편지 존나 보낸 마리아 악개 새끼.... 방송부 엿먹이려 춘식이가 보낸 건가? 부들부들 (30장의 편지지를 까며),기쁨,,
"마리아의 생일이라서,,, 지각이긴 하지만요 생일에도 마리아는 복수를 꿈꿨을까요.",중립,,
아 진자 다른분이 궁예하신것처럼 장코치가 마리아 싫어하는거 자기가 코칭했던 자경이랑 연관 이하생략이면 어카지....너무가슴아플거같은데....,슬픔,,
"우리로서만 비로소
명료해지기에.
_라이너 마리아 릴케, 두이노 비가",중립,,
미친 마리아힐 파프홈 나올각인게 아니라 나오는거 맞네 사랑해요 언니 미친 아,기쁨,,
옆동네 마리아랑 격삼 마리아 차이봐ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와중에 은발? 백발? 에 금안인건 겹치네 ㅜㅜㅋㅋㅋ,기쁨,,
"누군가의 딸, 누군가의 아내, 누군가의 어머니가 아닌 단지 마리아 헬레젠으로서, 마리아 헬레젠만이 할 수 있는 일이 있을 것이다.
- 펜들턴 혁명 21화",중립,,
"격기3반 - 마리아
잘생김과 무서움과 귀여움을 한몸에!!!",기쁨,,
마리아 근육  거품없이 봐야돼 가려지기엔 너무 열심히 그렸어,중립,,
여은솔 마리아 짱팬설,중립,,
차소월 빡치게 하는거 은근 쉽지 않나요...? 마리아 들먹이면 됨 (마리아 미안,중립,,
"엘프나인「왼쪽 뺨을 맞으면 오른쪽 뺨도 내주라는 말은 무슨 뜻인가요?」
마리아「그냥 누군가 네 뺨을 때리면 나한테 데려오렴...」",중립,,
회의장소에율리아님이오셨습니다저는 율리아님께한마디 여쭤보았습니다저희에게가장바라시는게 무엇인지요?율리아님은이렇게답변해 주셨습니다가장바라시는것은매순간5대 영성으로무장하여실천하는삶을사는것그리하여모두가마리아의구원방주타고천국을가는것이라하셨습니다,중립,,
"마리아 칼라베라
기본기가... 없으면.... 수정해야 할 게 잔뜩이라 낙서 하나 하는 것도 엄청 오래 걸리는 것이다",중립,,
"헤헤, 내일은 새해 첫 안식일이에요. 마리아는 지금 아프니까… 종들 중 가장 큰 아이인 임마누엘의 목소리를 들려 드릴게요.",중립,,
근데 그거 말하자마자 차숼 여자들이랑 시시덕거리던거 딱 그만두기... 왜냠... 불장난이면 모를까 자기가 생각하는 반려(?)는 마리아라서ㅋㅋㅋ,중립,,
"마리아쥬 프레르 얼그레이 브렉퍼스트
시로이코이비토
밝고 경쾌한수색이지만 아쉽지않은 무게감
찻잎 본연의 향이 아주 달고 진한데 
차향이 얼향을 눌러주며 잘어우러져요",중립,,
"요 비유를 많이들 좋아하셔서..
웨딩 임페리얼은 프랑스 고메 티 사인 '마리아쥬 프레르'사의 홍차입니다. 초콜릿과 캐러멜 향이 가미된  인도 아쌈티 계열 홍차에요. 그래서 초콜릿 디저트와 잘 어울리는 차랍니다. 엄청 달콤한 향이 나요! 아이스로 마셔도 맛있고, 로열밀크티로 먹어도 좋아요.",중립,,
아 마리아테스트 그거 일등해서 1학년끼리 치고박고하는거에 연연하지 않는거라고?,중립,,
그곳은 19세기 스페인의 성인 빈센타 마리아가 사회에서 일자리를 찾아 도시로 올라왔다가 착취당하는 소녀들을 보고 안타까이 여겨 그들을 보호하기 위해 1847년 창립한 '원죄 없으신 마리아님 수녀회'에서 세계 각지에 세운 기숙사 중 하나였어요...,중립,,
"마리아는 어딜가나 베이비 예수를 들고잇는데 거의 피카츄 얹고 다니는 지우를 보는 느낌이다...,,",중립,,
차소월 주지태는 안중에도없고 마리아랑 같이산다는 지은이 열견제 하는데 지은이는 지태도와준친구하면서 호감만만이라 차소월한테 친하게대하는,중립,,
마랴사랑 밀어두될까요 오늘 보고 뭔가가 반응했다 사랑이는 사실 마리아추종자라서 주지태를 이용하고 찜쪄먹으려고 하는것이다 가까워지고싶아서,중립,,
갠쥐퍽풍 마리아언니로 프사를 바꾼다,중립,,
"마리아노 리베라.
만장일치로 명예의 전당에 입성한 선수. 어떻게 만장일치가 있을 수 있냐며 베이브 루쓰에게도 주지 않았던 곤조의 명예의 전당 투표권자들.
뭐가 들어올지 알면서도 타자들이 못 치던 마리아노 리베라의 커터",중립,,
진짜 새삼 마리아 이름 진짜 찰떡인 듯.. 근데 이름 요한뷔힛투 엘리자베스 3세 였어도 좋아햇을 거 같음..,중립,,
주제: 생일.. > 마리아가 그리고 싶다> 머그리지....> 탄생화....별자리...> 별자리로 염소자리 당첨....> 더 위치에 나오는 흑염소처럼 까리한 마리아 선배를 그리고 싶다..... 의 결과....,중립,,
마리아 씨가 보고 계셔~~ 얀 바츨라프 군~~,중립,,
코벤트 가든에 오픈한 마리아쥬 플뢰르 드디어 다녀왔다! 너무 예뻐 너무 좋아 원래 최애 홍차 브랜드가 마리아쥬여서 너무 기뻤다 사실 셀프릿지 백화점에 입점했을때도 너무 좋았는데 실제 매장이 생기니 이건 다른 행복급... 다음에 오면 티룸에서 애프터눈 티 혹은 디저트랑 티 마실 예정,기쁨,,
성스러운 유노마리아 ???( ?.? )???,중립,,
마리아 입가에 묻은 과자부스러기 저 주세요,중립,,
뭔가 전력달기에는 내 그림이 없어서 좀 거시기한 마리아 생축 4컷만화 1탄.... 2탄은 나중에 작업할게여.ㅠㅠㅋㅋ,중립,,
"마블한테 현재 기대하는 최소치:
1. 엠제피터를 건강하고 납득가능한 헤테로컾으로 만들기
2. 엠제이 캐릭터의 매력을 충분히 보여주기
3. 메이해피...........예고편 정도 이상은 없길바람 그씬마저도 메이의 빅픽쳐라던지 암튼 해피가 메이 구해주면 뒤진다(그럴 예정인듯
4. 마리아힐 분량 내놔라",중립,,
지금 객석에 지저스 유다 마리아 다있는데 노래 지크슈 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,기쁨,,
"근대유럽의 역사에 관심과 재미를 느끼기까지 참 오랜 시간이 걸렸다. 어지럽게 얽힌 유럽왕가에 수많은 필리페, 앙리, 마리아, 카를, 엘리자베스가 나와서 어지럽지만, 결국 그때도 사람이 역사를 만들었다는 면에서 생생하게 다가온다. 챕터마다 나오는 가계도가 엄청 도움이 된다.",중립,,
"5)애들이 그린 그림
개인적으로 이것들이 진짜 개소름...
1-수녀가 아이로 추정되는 검은 것을 끌고나가는 그림. 기분 탓인지는 모르겠지만, 검은 수녀복이 성화 속 성모 마리아와 비슷하다. 보통 성모는 푸른 옷을 입는데, 윗 트윗의 성화 속에서는 애도의 의미로 검은 옷을 입은 것 같기도 하고.",중립,,
"마리아힐까지 해서 마블 공식 Team Leather Jacket 하자
벌써부터 가슴뛴다 가죽자켓 최고..",기쁨,,
마리아 생일~,중립,,
선배...생일...축하해요...언니 나 8살이야 겨론해줘...,기쁨,,
석정마리아 : 제가 꿈이 있지만...(뿌스럭부스럭) !!!!!!!!!!!맘마미아!!!!!!!!!!!!! 베르나르다알바!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 죄송해요!! 제 꿈이 이루어졌어요!!!!!!!!!! 응 ㅏㅇ ㅏ아 ㅏ아 앙 ㅏㅏ!!!!!!!!!!!!!!!!!!!!!!!!!!!!,기쁨,,
"이거 다같이 봐주세여ㅠㅠ 제가진짜조아하는 마리아넬라 누네즈,,,
완전 박력있고 힘넘치고 멋있다구,,
원본링크:",기쁨,,
"그 담원 김정수, 아프리카 노페, 그리핀 김대호랑 코치 기량차가 압도적임",중립,,
"대한민국은 끝내 침몰하고 마는가 (김대호 글)
-건국, 산업화, 민주화 신화 창조한 철학·가치·제도·정책·리더십이 거대한 벽에 부딪혀 좌초중",중립,,
"오늘의 개소리1
이런게 기자랍시고 글쓰고 다닌다..
얘 말대로라면 외국인 지도자는 전부 자격없음...끝!!
[김대호의 야구생각] 박찬호의 대표팀 코치 승선은 ＇넌센스＇",화남,,
"김대호의 자기 혼자 생각
이래서 기레기중의 원조 기레기 스포츠 기레기 그러는구나.
히딩크 감독은 외국인인데 한국말도 못하고... 우째 그리 잘 했을까? 그때도 기레기들은 욕했었지 아마? 오대영 감독이라고.",화남,,
그러고 보니 재작년에 우차냥이랑 김대호 마킹했더니 하나는 보이지도 않고 하나는 (...),중립,,
"그리핀 김대호 감독 ""3세트까지만 밴픽 준비했다""",중립,,
김대호씨누구새요..,중립,,
"6:15부터 
아이고.. 저 대사를 못들었네, 누가 좀 알려줘요..
""생방송 오늘 저녁"" 오픈커뮤 입니다.",중립,,
[고장차 처리완료 23:19 현재] 울산-포항간고속도로 울산방면 남경주나들목부근에 있었던 고장난승용차 처리작업 완료되었습니다.,중립,,
"국도7호선, 남경주나들목에서 울산 방향 구어사거리 조금 지난 지점 가장자리차로 차단하고, 작업 차량 여러대 동원해 전봇대 설치 공사중이니 주의 바람.",중립,,
다시봐도 존나웃기다 남경주어디서튀어나온,기쁨,,
최정원 남경주 송일국 이지하 배우님 2월 26일 화요일 8시 공연인데 . . . 도와주새오,중립,,
"울산포항고속도로, 남경주(70K)  울산분기점(48K), 양방향, ""눈길"" / 주의.",중립,,
"경주 산업로, 남경주나들목에서 불국사역사거리 방향 불국중학교진입삼거리 지난 시래교 끝지점에 이륜자동차와 승용차간 충돌사고. 처리전으로 이륜자동차 운전자 인도에 걸쳐 앉아 있으니 주의 바람.",중립,,
"연극 '대학살의 신' 송일국·이지하·남경주·최정원, 2년 만에 재회... 새달 16일 개막",중립,,
[고 장 22:39 현재] 울산-포항간고속도로 울산방면 남경주나들목부근 갓길 승용차고장으로 사고위험 높으니 안전운전 하시기 바랍니다.,중립,,
"국도7호선, 남경주나들목에서 구정사거리 방향 시래교 2차로 차단하고 교량 점검 중. 주의바람.",중립,,
[고장차 처리완료 10:49 현재] 울산-포항간고속도로 포항방면 남경주나들목부근에 있었던 고장난승용차 처리작업 완료되었습니다.,중립,,
"[문화예술의전당] 뮤지컬 지저스 크라이스트 수퍼스타,남경주,윤도현,강산에,조하문, 마이클 리,이혁,정선아,김신의,박은태",중립,,
"남경주 & 배해선의 06년 영상. 유튜브 이전에는 같은 곡을 영원히 다른 버전으로, 다음 플레이리스트에 뭐가 걸릴지도 모르고 하나를 듣는 동시에 그 다음을 찾는 일을 상상할 수나 있었는지.",중립,,
남경주 배우는 볼 때마다 와 진짜 베테랑은 무대에 잘 서는 사람이구나 그런 생각 합니다. 그러니까 정말 말 그대로 서 있는 정지 상태가 어색하지 않은 것...정말 힘드니까요.,중립,,
"꽃 피는 날 그대와 만났습니다
꽃 지는 날 그대와 헤어졌고요
/구광본, 꽃 피는 날 꽃 지는 날",슬픔,,
"꽃피는 날 꽃지는 날  - 구광본- 
꽃피는 날 그대와 만났습니다
꽃지는 날 그대와 헤어졌고요
그 만남이 첫만남이 아닙니다
그 이별이 첫이별이 아니고요
마당 한 모퉁이에 꽃씨를 뿌립니다",슬픔,,
"꽃피는 날 그대와 만났습니다
꽃지는 날 그대와 헤어졌고요
(구광본 _ 꽃피는 날 꽃지는 날)",슬픔,,
"꽃 피는 날 그대와 만났습니다.
꽃 지는 날 그대와 헤어졌고요.
/구광본",슬픔,,
"자유당은 책임지고 법안를 통과하도록 하세요.
임이자 환노위 간사님,농해수위 경대수 간사님, 
자유당을 지지하지는 않지만 하는거봐서 지지하죠.
공약남발에 실천못하는 문정부와 다르다는 걸 보여주셔야죠.",중립,,
"제주녹색당, 원희룡 지사.고희범 시장, '집회 방해' 혐의 고소",중립,,
"고희범 제주시장, “시민 모두에게 신뢰받는 사람이 되겠다!”",중립,,
"고희범 시장, 어린이집연합회 정기총회 참석자 격려",중립,,
"고희범 시장 ""'시민의 신뢰'가 공직자 사명이자 존재 이유""
제주시 2019년 시무식...'시민 신뢰' 화두",중립,,
[신년 인터뷰]고희범 “열정?변화?소통 동력 삼아 ‘시민행복’에 최우선”,중립,,
제주도인권위 ＂농성장 철거는 인권침해...집회 보장해야＂,중립,,
"고희범 제주시장, 사회복지시설 및 주거취약가구 위문·격려 방문",중립,,
"고희범 제주시장, 설 명절맞이 한림읍 오일시장 방문",중립,,
원희룡 제주도지사·고희범 시장 ‘집시법’ 위반 혐의 피소,중립,,
[제주녹색당]“고희범 시장은 집회신고물품인 녹색당 천막당사를 강제 철거한 것에 대해 사과하라!!,화남,,
고희범 제주시장…그리고 2010년 6월,중립,,
"[신년사] 고희범 제주시장, “우리의 목적지는 ‘시민행복’ 입니다”",중립,,
"고희범 시장, 시민 소통을 통한 불편 최소화 강조 - 한국방송뉴스통신사",중립,,
고희범 제주시장 “쓰레기매립장 근로자 사고 재발 방지대책 마련”,중립,,
"제2공항에 반대하는 시민들은 원희룡 제주지사, 고희범 제주시장이 8일 검찰에 고소했다.",중립,,
진자진짜 남경의 남사추 귀엽답,기쁨,,
"암사역 칼부림 사건 보니 남자경찰(남경)이던데 뜬금포 여경욕하고있음 
대처못했다던데 그럼 남경이 대처못한거잖아 눈깔어디감?",화남,,
여경은 힘이 약하고 어쩌고 저쩌고 하는데 남경은 힘 쎄서 돈받아쳐먹고 클럽 뒤봐주고 상납금 내나?????그렇구나,화남,,
상납금을 거부한 셋 중 둘이 몇 안되는 여경들이라니ㅋㅋ 야 이래도 남경 계속 뽑을래??? 남경 체력이 필요한거면 최소한 지휘권이라도 여경 주던지~~ 근데 애초에 체력 운운할 자격이 되나 근본적으로 썩었는데 체력이 뭔 상관이냔말임ㅅㅂ,화남,,
그새끼 돈버는거 빡치니까 아오리도 접어 남경 고아서 육수공장 돌릴거 아니면,화남,,
"여자가 여자한테 클럽가지 말자는게 같은 여자 탓 하는게 아니고 불매하고 보이콧 해서 강간클럽들 망하게 하자 남경한테 돈꽂기 로비질 못하게 하자
강간약물(물뽕) 전면 불법화하자 
여자가 안전한 클린클럽 나올때 까지 존버하자란 얘기지
클럽가서 당하고 오는 네가 나빠란 얘기가 아니다",화남,,
진짜 여경을 늘려야 하는 이유임 지금 남경 비율이랑 하는 짓을 보고도 여남비율 9:1로 만들라는 게 과격해보이는지 여자는 여자라서 경찰대 입학도 맘대로 못하는데 과격한 게 도대체 뭐냐,화남,,
명의 2대 황제인 건문제는 최후가 묘연합니다. 영락제가 일으킨 정난의 변으로 수도 남경의 함락 후 불타버린 남경 궁궐에 그의 시신이 없었기 때문이죠. 영락제가 정화의 원정을 기획한 이유 중 하나가 이 건문제의 행방을 찾는 목적이었다는 설이 있습니다.,중립,,
자댕이들 항상 하는소리가 남경 남군들이 여자 지켜준다 웅앵웅거리는데 여자 위협하는것도 냄져임,화남,,
버닝썬 그럼 지금까지 지속적인 성폭행이 있었는데 쭉 조용했던거네 시발 개환멸.....하 다 짜증난다 여경 욕하던 남자새기들 남경이 이런 대형사고치면 경찰 세력의 부패네요ㅎㄷㄷ...이러는거 존나짜증나 아ㅋㅋㅋㅋㅋㅋㅋㅋ여경이 그랬으면 여경 다 짜르라고 개지랄했을거잖어~,화남,,
암사역 칼부림이라고 자적자 사건이 있는데 영상봤는데 여경 있는지도 모르겠고 남경들 좆나 소추소심하게 아무 공격도 못했는데 이와중에 여혐하고 싶어서 부랄발광하는 댓글,화남,,
고참 남경이 “경찰은 수사업무를 하는 공무원입니다”라고.,중립,,
아니 ㅋㅋㅋㅋ 여성청소년 수사팀이 걔 잠적한일에 왜 끼는데요???ㅋㅋㅋㅋ 진짜 좆같네요 한남경들,화남,,
"이 사건도 알려져서 다행인 건 맞는데,
남자가 맞아서 난리가 난 거잖아.
진짜 역겹다. 무고무새들은 입 싹 닫고 여자 탓하고 있음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
이딴 걸 보고도 강간문화 부정하며 남자 일반화시키지 말라는 소리나 하는 남자들 대단하다.
초점은 클럽-남경 간 유착, 강간문화임.",화남,,
"암사동 칼부림 사건 남자 둘이서 싸웠는데 제대로 못말린 남경(4명이나 있었음)을 탓해야지 뜬금없이 이게 뭔 개소리임.
이게 첫 베댓임.",화남,,
"조팔 남경들 뭐하냐고 ㅋㅋㅋㅋㅋㅋ 장난하나
여자들이 성노리개로밖에 안보이지?",화남,,
"아...어쩌지...?
금능이랑 섭회상 넘  위시인데...
그리고
남원이랑 남경의 트윈가고싶어...",중립,,
남경 개새끼들아 좆같은 역삼지구대 남경새끼들 다 갈아치워라,화남,,
나도 학교에서 불법촬영 당한거 같아서 경찰에 신고했더니 남경이 와서 하는 말이 '옷 벗고있었어요?' 이래서 아니요 하니까 그럼 '어디 부분이 확대돼서 찍혔어요?' 이딴 질문이나 하고 처벌 어떻게 되냐니까 지우고만 끝난다해서 화나서 유포하면 어떡하냐니까 지도 화났는지,화남,,
"손님들지키려고 문잠근 올리브영알바는 인간미없는건데
바로옆에서 칼든새끼붙잡고말린아주머니는 무모하고 무식한거고
남경이 테이저건들고도 오또캐오또캐하는건 어쩔수없는건데 자리에있지도않던여경은 아무튼잘못임 ㄷ ㄷ",화남,,
"승리 클럽 버닝썬 폭행사건은 타장르라고 스루하시면 안돼요 ㅋㅋㅋㅋ 남경들 직원들 이사진들 승리까지 어케 처벌 받는 지 끝까지 관심 갖고 봐야 됨 이번에 묻히면 이번 일이랑 비슷한 사건들 앞으로 더 묻혀서 썩을 수 잇다,,, 처벌해 남경들",화남,,
승리에게 클럽이 좋은이유= 여자한테 최음제 맥여서 몰래 강간하고 튈수있으니까! 기억도 안나서 개꿀! 남경들도 모두 내편!,화남,,
에라시발 남경 다 짤라 이 미친새기들아,화남,,
